0.1910 	 -7.472449e+02 	 1.160920e+01 	 -7.356357e+02 
0.1920 	 -7.471272e+02 	 1.151934e+01 	 -7.356079e+02 
0.1930 	 -7.469935e+02 	 1.141442e+01 	 -7.355790e+02 
0.1940 	 -7.468467e+02 	 1.129639e+01 	 -7.355503e+02 
0.1950 	 -7.466892e+02 	 1.116746e+01 	 -7.355217e+02 
0.1960 	 -7.465240e+02 	 1.103006e+01 	 -7.354940e+02 
0.1970 	 -7.463510e+02 	 1.088673e+01 	 -7.354643e+02 
0.1980 	 -7.461755e+02 	 1.074010e+01 	 -7.354354e+02 
0.1990 	 -7.459984e+02 	 1.059285e+01 	 -7.354055e+02 
0.2000 	 -7.458238e+02 	 1.044760e+01 	 -7.353762e+02 
0.2010 	 -7.456530e+02 	 1.030688e+01 	 -7.353461e+02 
0.2020 	 -7.454889e+02 	 1.017309e+01 	 -7.353158e+02 
0.2030 	 -7.453338e+02 	 1.004842e+01 	 -7.352854e+02 
0.2040 	 -7.451887e+02 	 9.934834e+00 	 -7.352538e+02 
0.2050 	 -7.450574e+02 	 9.833991e+00 	 -7.352234e+02 
0.2060 	 -7.449393e+02 	 9.747234e+00 	 -7.351920e+02 
0.2070 	 -7.448365e+02 	 9.675545e+00 	 -7.351610e+02 
0.2080 	 -7.447486e+02 	 9.619541e+00 	 -7.351291e+02 
0.2090 	 -7.446765e+02 	 9.579478e+00 	 -7.350970e+02 
0.2100 	 -7.446204e+02 	 9.555262e+00 	 -7.350652e+02 
0.2110 	 -7.445796e+02 	 9.546469e+00 	 -7.350332e+02 
0.2120 	 -7.445530e+02 	 9.552375e+00 	 -7.350007e+02 
0.2130 	 -7.445413e+02 	 9.571975e+00 	 -7.349693e+02 
0.2140 	 -7.445424e+02 	 9.604033e+00 	 -7.349384e+02 
0.2150 	 -7.445538e+02 	 9.647135e+00 	 -7.349067e+02 
0.2160 	 -7.445745e+02 	 9.699748e+00 	 -7.348748e+02 
